date,Firm,Sample,Turnout,name,value
2016-06-14,gesopelperidico,900,69,eh,NA
2016-06-14,gesopelperidico,900,69,cc,24.7
2016-06-14,gesopelperidico,900,69,upo,3.1
2016-06-14,redondoasociadostiempo,1000,NA,pp,29.2
2016-06-14,redondoasociadostiempo,1000,NA,psoe,21.1
2016-06-14,redondoasociadostiempo,1000,NA,upo,NA
2016-06-14,redondoasociadostiempo,1000,NA,cs,15.3
2016-06-14,redondoasociadostiempo,1000,NA,up,NA
2016-06-14,redondoasociadostiempo,1000,NA,erc,2.2
2016-06-14,redondoasociadostiempo,1000,NA,dil,1.5
2016-06-14,redondoasociadostiempo,1000,NA,conv,1.1
2016-06-14,redondoasociadostiempo,1000,NA,pnv,NA
2016-06-14,redondoasociadostiempo,1000,NA,pacma,0.9
2016-06-14,redondoasociadostiempo,1000,NA,eh,0.3
2016-06-14,redondoasociadostiempo,1000,NA,cc,24.6
2016-06-14,redondoasociadostiempo,1000,NA,upo,4.6
2016-06-14,celesteteleldiarioes,1100,66.3,pp,29.8
2016-06-14,celesteteleldiarioes,1100,66.3,psoe,22
2016-06-14,celesteteleldiarioes,1100,66.3,upo,NA
2016-06-14,celesteteleldiarioes,1100,66.3,cs,13.8
2016-06-14,celesteteleldiarioes,1100,66.3,up,NA
2016-06-14,celesteteleldiarioes,1100,66.3,erc,2.4
2016-06-14,celesteteleldiarioes,1100,66.3,dil,1.7
2016-06-14,celesteteleldiarioes,1100,66.3,conv,1.2
2016-06-14,celesteteleldiarioes,1100,66.3,pnv,NA
2016-06-14,celesteteleldiarioes,1100,66.3,pacma,0.8
2016-06-14,celesteteleldiarioes,1100,66.3,eh,0.3
2016-06-14,celesteteleldiarioes,1100,66.3,cc,24.9
2016-06-14,celesteteleldiarioes,1100,66.3,upo,4.9
2016-06-13,jmapblico,NA,69,pp,29.2
2016-06-13,jmapblico,NA,69,psoe,21.1
2016-06-13,jmapblico,NA,69,upo,NA
2016-06-13,jmapblico,NA,69,cs,15.1
2016-06-13,jmapblico,NA,69,up,NA
2016-06-13,jmapblico,NA,69,erc,2.4
2016-06-13,jmapblico,NA,69,dil,2.2
2016-06-13,jmapblico,NA,69,conv,1.2
2016-06-13,jmapblico,NA,69,pnv,NA
2016-06-13,jmapblico,NA,69,pacma,0.9
2016-06-13,jmapblico,NA,69,eh,0.3
2016-06-13,jmapblico,NA,69,cc,24.4
2016-06-13,jmapblico,NA,69,upo,4.8
2016-06-13,gesopelperidico,900,70,pp,28
2016-06-13,gesopelperidico,900,70,psoe,21
2016-06-13,gesopelperidico,900,70,upo,NA
2016-06-13,gesopelperidico,900,70,cs,14.9
2016-06-13,gesopelperidico,900,70,up,NA
2016-06-13,gesopelperidico,900,70,erc,NA
2016-06-13,gesopelperidico,900,70,dil,NA
2016-06-13,gesopelperidico,900,70,conv,NA
2016-06-13,gesopelperidico,900,70,pnv,NA
2016-06-13,gesopelperidico,900,70,pacma,NA
2016-06-13,gesopelperidico,900,70,eh,NA
2016-06-13,gesopelperidico,900,70,cc,24.9
2016-06-13,gesopelperidico,900,70,upo,3.1
2016-06-12,tnsdemoscopia,500,69,pp,29
2016-06-12,tnsdemoscopia,500,69,psoe,21.3
2016-06-12,tnsdemoscopia,500,69,upo,NA
2016-06-12,tnsdemoscopia,500,69,cs,15.6
2016-06-12,tnsdemoscopia,500,69,up,NA
2016-06-12,tnsdemoscopia,500,69,erc,NA
2016-06-12,tnsdemoscopia,500,69,dil,NA
2016-06-12,tnsdemoscopia,500,69,conv,NA
2016-06-12,tnsdemoscopia,500,69,pnv,NA
2016-06-12,tnsdemoscopia,500,69,pacma,NA
2016-06-12,tnsdemoscopia,500,69,eh,NA
2016-06-12,tnsdemoscopia,500,69,cc,24.5
2016-06-12,tnsdemoscopia,500,69,upo,4.5
2016-06-10,symconsultingvalenciaplaza,1816,72.8,pp,29.7
2016-06-10,symconsultingvalenciaplaza,1816,72.8,psoe,22.9
2016-06-10,symconsultingvalenciaplaza,1816,72.8,upo,NA
2016-06-10,symconsultingvalenciaplaza,1816,72.8,cs,13.4
2016-06-10,symconsultingvalenciaplaza,1816,72.8,up,NA
2016-06-10,symconsultingvalenciaplaza,1816,72.8,erc,NA
2016-06-10,symconsultingvalenciaplaza,1816,72.8,dil,NA
2016-06-10,symconsultingvalenciaplaza,1816,72.8,conv,NA
2016-06-10,symconsultingvalenciaplaza,1816,72.8,pnv,NA
2016-06-10,symconsultingvalenciaplaza,1816,72.8,pacma,NA
2016-06-10,symconsultingvalenciaplaza,1816,72.8,eh,NA
2016-06-10,symconsultingvalenciaplaza,1816,72.8,cc,24.4
2016-06-10,symconsultingvalenciaplaza,1816,72.8,upo,5.3
2016-06-10,ncreportlarazn,1000,NA,pp,30.6
2016-06-10,ncreportlarazn,1000,NA,psoe,21.3
2016-06-10,ncreportlarazn,1000,NA,upo,NA
2016-06-10,ncreportlarazn,1000,NA,cs,13.7
2016-06-10,ncreportlarazn,1000,NA,up,NA
2016-06-10,ncreportlarazn,1000,NA,erc,2.3
2016-06-10,ncreportlarazn,1000,NA,dil,1.7
2016-06-10,ncreportlarazn,1000,NA,conv,1.1
2016-06-10,ncreportlarazn,1000,NA,pnv,NA
2016-06-10,ncreportlarazn,1000,NA,pacma,0.8
2016-06-10,ncreportlarazn,1000,NA,eh,0.3
2016-06-10,ncreportlarazn,1000,NA,cc,24.8
2016-06-10,ncreportlarazn,1000,NA,upo,5.8
2016-06-10,netquestelespaol,2000,NA,pp,28.8
2016-06-10,netquestelespaol,2000,NA,psoe,21
2016-06-10,netquestelespaol,2000,NA,upo,NA
2016-06-10,netquestelespaol,2000,NA,cs,15.8
2016-06-10,netquestelespaol,2000,NA,up,NA
2016-06-10,netquestelespaol,2000,NA,erc,NA
2016-06-10,netquestelespaol,2000,NA,dil,NA
2016-06-10,netquestelespaol,2000,NA,conv,NA
2016-06-10,netquestelespaol,2000,NA,pnv,NA
2016-06-10,netquestelespaol,2000,NA,pacma,NA
2016-06-10,netquestelespaol,2000,NA,eh,NA
2016-06-10,netquestelespaol,2000,NA,cc,24.7
2016-06-10,netquestelespaol,2000,NA,upo,4.1
2016-06-09,gadlavanguardia,1016,70,pp,29.8
2016-06-09,gadlavanguardia,1016,70,psoe,21.4
2016-06-09,gadlavanguardia,1016,70,upo,NA
2016-06-09,gadlavanguardia,1016,70,cs,14.9
2016-06-09,gadlavanguardia,1016,70,up,NA
2016-06-09,gadlavanguardia,1016,70,erc,2.4
2016-06-09,gadlavanguardia,1016,70,dil,1.8
2016-06-09,gadlavanguardia,1016,70,conv,1.2
2016-06-09,gadlavanguardia,1016,70,pnv,NA
2016-06-09,gadlavanguardia,1016,70,pacma,0.9
2016-06-09,gadlavanguardia,1016,70,eh,0.3
2016-06-09,gadlavanguardia,1016,70,cc,24.3
2016-06-09,gadlavanguardia,1016,70,upo,5.5
2016-06-09,sondaxelavozdegalicia,1005,NA,pp,29.2
2016-06-09,sondaxelavozdegalicia,1005,NA,psoe,21.4
2016-06-09,sondaxelavozdegalicia,1005,NA,upo,NA
2016-06-09,sondaxelavozdegalicia,1005,NA,cs,12.9
2016-06-09,sondaxelavozdegalicia,1005,NA,up,NA
2016-06-09,sondaxelavozdegalicia,1005,NA,erc,2.4
2016-06-09,sondaxelavozdegalicia,1005,NA,dil,1.9
2016-06-09,sondaxelavozdegalicia,1005,NA,conv,0.9
2016-06-09,sondaxelavozdegalicia,1005,NA,pnv,NA
2016-06-09,sondaxelavozdegalicia,1005,NA,pacma,0.9
2016-06-09,sondaxelavozdegalicia,1005,NA,eh,NA
2016-06-09,sondaxelavozdegalicia,1005,NA,cc,26.1
2016-06-09,sondaxelavozdegalicia,1005,NA,upo,3.1
2016-06-08,metroscopiaelpas,1200,70,pp,28.9
2016-06-08,metroscopiaelpas,1200,70,psoe,20.8
2016-06-08,metroscopiaelpas,1200,70,upo,NA
2016-06-08,metroscopiaelpas,1200,70,cs,15.9
2016-06-08,metroscopiaelpas,1200,70,up,NA
2016-06-08,metroscopiaelpas,1200,70,erc,NA
2016-06-08,metroscopiaelpas,1200,70,dil,NA
2016-06-08,metroscopiaelpas,1200,70,conv,NA
2016-06-08,metroscopiaelpas,1200,70,pnv,NA
2016-06-08,metroscopiaelpas,1200,70,pacma,NA
2016-06-08,metroscopiaelpas,1200,70,eh,NA
2016-06-08,metroscopiaelpas,1200,70,cc,25.4
2016-06-08,metroscopiaelpas,1200,70,upo,3.5
2016-06-07,invymarklasexta,NA,NA,pp,30.1
2016-06-07,invymarklasexta,NA,NA,psoe,20
2016-06-07,invymarklasexta,NA,NA,upo,NA
2016-06-07,invymarklasexta,NA,NA,cs,14.4
2016-06-07,invymarklasexta,NA,NA,up,NA
2016-06-07,invymarklasexta,NA,NA,erc,2.6
2016-06-07,invymarklasexta,NA,NA,dil,1.7
2016-06-07,invymarklasexta,NA,NA,conv,1.3
2016-06-07,invymarklasexta,NA,NA,pnv,NA
2016-06-07,invymarklasexta,NA,NA,pacma,NA
2016-06-07,invymarklasexta,NA,NA,eh,NA
2016-06-07,invymarklasexta,NA,NA,cc,24.8
2016-06-07,invymarklasexta,NA,NA,upo,5.3
2016-06-07,gesopelperidico,1816,NA,pp,27.9
2016-06-07,gesopelperidico,1816,NA,psoe,21.2
2016-06-07,gesopelperidico,1816,NA,upo,NA
2016-06-07,gesopelperidico,1816,NA,cs,15.5
2016-06-07,gesopelperidico,1816,NA,up,NA
2016-06-07,gesopelperidico,1816,NA,erc,2.3
2016-06-07,gesopelperidico,1816,NA,dil,1.6
2016-06-07,gesopelperidico,1816,NA,conv,NA
2016-06-07,gesopelperidico,1816,NA,pnv,NA
2016-06-07,gesopelperidico,1816,NA,pacma,NA
2016-06-07,gesopelperidico,1816,NA,eh,NA
2016-06-07,gesopelperidico,1816,NA,cc,24.5
2016-06-07,gesopelperidico,1816,NA,upo,3.4
2016-06-07,celesteteleldiarioes,1100,65.6,pp,29.7
2016-06-07,celesteteleldiarioes,1100,65.6,psoe,22.1
2016-06-07,celesteteleldiarioes,1100,65.6,upo,NA
2016-06-07,celesteteleldiarioes,1100,65.6,cs,14.3
2016-06-07,celesteteleldiarioes,1100,65.6,up,NA
2016-06-07,celesteteleldiarioes,1100,65.6,erc,2.4
2016-06-07,celesteteleldiarioes,1100,65.6,dil,1.7
2016-06-07,celesteteleldiarioes,1100,65.6,conv,1.2
2016-06-07,celesteteleldiarioes,1100,65.6,pnv,NA
2016-06-07,celesteteleldiarioes,1100,65.6,pacma,0.9
2016-06-07,celesteteleldiarioes,1100,65.6,eh,0.3
2016-06-07,celesteteleldiarioes,1100,65.6,cc,24.4
2016-06-07,celesteteleldiarioes,1100,65.6,upo,5.3
2016-06-05,encuestamos,2000,NA,pp,30.4
2016-06-05,encuestamos,2000,NA,psoe,21.9
2016-06-05,encuestamos,2000,NA,upo,NA
2016-06-05,encuestamos,2000,NA,cs,13.6
2016-06-05,encuestamos,2000,NA,up,NA
2016-06-05,encuestamos,2000,NA,erc,2.3
2016-06-05,encuestamos,2000,NA,dil,2
2016-06-05,encuestamos,2000,NA,conv,1.3
2016-06-05,encuestamos,2000,NA,pnv,NA
2016-06-05,encuestamos,2000,NA,pacma,0.7
2016-06-05,encuestamos,2000,NA,eh,0.2
2016-06-05,encuestamos,2000,NA,cc,23.6
2016-06-05,encuestamos,2000,NA,upo,6.8
2016-06-03,netquestelespaol,1000,NA,pp,27.7
2016-06-03,netquestelespaol,1000,NA,psoe,21.6
2016-06-03,netquestelespaol,1000,NA,upo,NA
2016-06-03,netquestelespaol,1000,NA,cs,15.4
2016-06-03,netquestelespaol,1000,NA,up,NA
2016-06-03,netquestelespaol,1000,NA,erc,NA
2016-06-03,netquestelespaol,1000,NA,dil,NA
2016-06-03,netquestelespaol,1000,NA,conv,NA
2016-06-03,netquestelespaol,1000,NA,pnv,NA
2016-06-03,netquestelespaol,1000,NA,pacma,NA
2016-06-03,netquestelespaol,1000,NA,eh,NA
2016-06-03,netquestelespaol,1000,NA,cc,24.3
2016-06-03,netquestelespaol,1000,NA,upo,3.4
2016-06-03,ncreportlarazn,2000,63.9,pp,30.5
2016-06-03,ncreportlarazn,2000,63.9,psoe,21.4
2016-06-03,ncreportlarazn,2000,63.9,upo,NA
2016-06-03,ncreportlarazn,2000,63.9,cs,13.9
2016-06-03,ncreportlarazn,2000,63.9,up,NA
2016-06-03,ncreportlarazn,2000,63.9,erc,2.3
2016-06-03,ncreportlarazn,2000,63.9,dil,1.7
2016-06-03,ncreportlarazn,2000,63.9,conv,1.1
2016-06-03,ncreportlarazn,2000,63.9,pnv,NA
2016-06-03,ncreportlarazn,2000,63.9,pacma,0.8
2016-06-03,ncreportlarazn,2000,63.9,eh,0.3
2016-06-03,ncreportlarazn,2000,63.9,cc,24.5
2016-06-03,ncreportlarazn,2000,63.9,upo,6
2016-06-02,sigmadoselmundo,1000,NA,pp,31
2016-06-02,sigmadoselmundo,1000,NA,psoe,20.3
2016-06-02,sigmadoselmundo,1000,NA,upo,NA
2016-06-02,sigmadoselmundo,1000,NA,cs,14
2016-06-02,sigmadoselmundo,1000,NA,up,NA
2016-06-02,sigmadoselmundo,1000,NA,erc,2.6
2016-06-02,sigmadoselmundo,1000,NA,dil,2.2
2016-06-02,sigmadoselmundo,1000,NA,conv,1.3
2016-06-02,sigmadoselmundo,1000,NA,pnv,NA
2016-06-02,sigmadoselmundo,1000,NA,pacma,NA
2016-06-02,sigmadoselmundo,1000,NA,eh,NA
2016-06-02,sigmadoselmundo,1000,NA,cc,23.7
2016-06-02,sigmadoselmundo,1000,NA,upo,7.3
2016-06-01,jmapblico,NA,69.5,pp,28.7
2016-06-01,jmapblico,NA,69.5,psoe,21.7
2016-06-01,jmapblico,NA,69.5,upo,NA
2016-06-01,jmapblico,NA,69.5,cs,14.8
2016-06-01,jmapblico,NA,69.5,up,NA
2016-06-01,jmapblico,NA,69.5,erc,2.3
2016-06-01,jmapblico,NA,69.5,dil,2.5
2016-06-01,jmapblico,NA,69.5,conv,1.3
2016-06-01,jmapblico,NA,69.5,pnv,NA
2016-06-01,jmapblico,NA,69.5,pacma,0.9
2016-06-01,jmapblico,NA,69.5,eh,0.4
2016-06-01,jmapblico,NA,69.5,cc,24.1
2016-06-01,jmapblico,NA,69.5,upo,4.6
2016-06-01,psoe,1000,NA,pp,27.9
2016-06-01,psoe,1000,NA,psoe,23.8
2016-06-01,psoe,1000,NA,upo,NA
2016-06-01,psoe,1000,NA,cs,14.5
2016-06-01,psoe,1000,NA,up,NA
2016-06-01,psoe,1000,NA,erc,NA
2016-06-01,psoe,1000,NA,dil,NA
2016-06-01,psoe,1000,NA,conv,NA
2016-06-01,psoe,1000,NA,pnv,NA
2016-06-01,psoe,1000,NA,pacma,NA
2016-06-01,psoe,1000,NA,eh,NA
2016-06-01,psoe,1000,NA,cc,22.4
2016-06-01,psoe,1000,NA,upo,4.1
2016-06-01,metroscopiaelpas,1200,68,pp,28.5
2016-06-01,metroscopiaelpas,1200,68,psoe,20.2
2016-06-01,metroscopiaelpas,1200,68,upo,NA
2016-06-01,metroscopiaelpas,1200,68,cs,16.6
2016-06-01,metroscopiaelpas,1200,68,up,NA
2016-06-01,metroscopiaelpas,1200,68,erc,NA
2016-06-01,metroscopiaelpas,1200,68,dil,NA
2016-06-01,metroscopiaelpas,1200,68,conv,NA
2016-06-01,metroscopiaelpas,1200,68,pnv,NA
2016-06-01,metroscopiaelpas,1200,68,pacma,NA
2016-06-01,metroscopiaelpas,1200,68,eh,NA
2016-06-01,metroscopiaelpas,1200,68,cc,25.6
2016-06-01,metroscopiaelpas,1200,68,upo,2.9
2016-05-31,cdc,NA,69,pp,NA
2016-05-31,cdc,NA,69,psoe,NA
2016-05-31,cdc,NA,69,upo,NA
2016-05-31,cdc,NA,69,cs,NA
2016-05-31,cdc,NA,69,up,NA
2016-05-31,cdc,NA,69,erc,NA
2016-05-31,cdc,NA,69,dil,NA
2016-05-31,cdc,NA,69,conv,NA
2016-05-31,cdc,NA,69,pnv,NA
2016-05-31,cdc,NA,69,pacma,NA
2016-05-31,cdc,NA,69,eh,NA
2016-05-31,cdc,NA,69,cc,NA
2016-05-31,cdc,NA,69,upo,NA
2016-05-27,ncreportlarazn,2000,NA,pp,30.5
2016-05-27,ncreportlarazn,2000,NA,psoe,21.3
2016-05-27,ncreportlarazn,2000,NA,upo,NA
2016-05-27,ncreportlarazn,2000,NA,cs,14.2
2016-05-27,ncreportlarazn,2000,NA,up,NA
2016-05-27,ncreportlarazn,2000,NA,erc,2.2
2016-05-27,ncreportlarazn,2000,NA,dil,1.6
2016-05-27,ncreportlarazn,2000,NA,conv,1.1
2016-05-27,ncreportlarazn,2000,NA,pnv,NA
2016-05-27,ncreportlarazn,2000,NA,pacma,0.8
2016-05-27,ncreportlarazn,2000,NA,eh,0.3
2016-05-27,ncreportlarazn,2000,NA,cc,24.7
2016-05-27,ncreportlarazn,2000,NA,upo,5.8
2016-05-26,gadabc,1000,70,pp,29.6
2016-05-26,gadabc,1000,70,psoe,21.6
2016-05-26,gadabc,1000,70,upo,NA
2016-05-26,gadabc,1000,70,cs,14.8
2016-05-26,gadabc,1000,70,up,NA
2016-05-26,gadabc,1000,70,erc,2.4
2016-05-26,gadabc,1000,70,dil,2.2
2016-05-26,gadabc,1000,70,conv,1.2
2016-05-26,gadabc,1000,70,pnv,NA
2016-05-26,gadabc,1000,70,pacma,0.9
2016-05-26,gadabc,1000,70,eh,0.3
2016-05-26,gadabc,1000,70,cc,22.5
2016-05-26,gadabc,1000,70,upo,7.1
2016-05-25,advicestrategiceuropapress,2500,NA,pp,29.8
2016-05-25,advicestrategiceuropapress,2500,NA,psoe,20.4
2016-05-25,advicestrategiceuropapress,2500,NA,upo,NA
2016-05-25,advicestrategiceuropapress,2500,NA,cs,14.7
2016-05-25,advicestrategiceuropapress,2500,NA,up,NA
2016-05-25,advicestrategiceuropapress,2500,NA,erc,NA
2016-05-25,advicestrategiceuropapress,2500,NA,dil,NA
2016-05-25,advicestrategiceuropapress,2500,NA,conv,NA
2016-05-25,advicestrategiceuropapress,2500,NA,pnv,NA
2016-05-25,advicestrategiceuropapress,2500,NA,pacma,NA
2016-05-25,advicestrategiceuropapress,2500,NA,eh,NA
2016-05-25,advicestrategiceuropapress,2500,NA,cc,24.4
2016-05-25,advicestrategiceuropapress,2500,NA,upo,5.4
2016-05-24,mywordcadenaser,1000,NA,pp,29.2
2016-05-24,mywordcadenaser,1000,NA,psoe,20.7
2016-05-24,mywordcadenaser,1000,NA,upo,NA
2016-05-24,mywordcadenaser,1000,NA,cs,14.2
2016-05-24,mywordcadenaser,1000,NA,up,NA
2016-05-24,mywordcadenaser,1000,NA,erc,NA
2016-05-24,mywordcadenaser,1000,NA,dil,NA
2016-05-24,mywordcadenaser,1000,NA,conv,NA
2016-05-24,mywordcadenaser,1000,NA,pnv,NA
2016-05-24,mywordcadenaser,1000,NA,pacma,NA
2016-05-24,mywordcadenaser,1000,NA,eh,NA
2016-05-24,mywordcadenaser,1000,NA,cc,24.8
2016-05-24,mywordcadenaser,1000,NA,upo,4.4
2016-05-22,cis,17488,NA,pp,29.2
2016-05-22,cis,17488,NA,psoe,21.2
2016-05-22,cis,17488,NA,upo,NA
2016-05-22,cis,17488,NA,cs,14.6
2016-05-22,cis,17488,NA,up,NA
2016-05-22,cis,17488,NA,erc,2.4
2016-05-22,cis,17488,NA,dil,1.8
2016-05-22,cis,17488,NA,conv,1.2
2016-05-22,cis,17488,NA,pnv,NA
2016-05-22,cis,17488,NA,pacma,0.9
2016-05-22,cis,17488,NA,eh,0.2
2016-05-22,cis,17488,NA,cc,25.6
2016-05-22,cis,17488,NA,upo,3.6
2016-05-22,encuestamos,2000,NA,pp,30.3
2016-05-22,encuestamos,2000,NA,psoe,22.9
2016-05-22,encuestamos,2000,NA,upo,NA
2016-05-22,encuestamos,2000,NA,cs,13.9
2016-05-22,encuestamos,2000,NA,up,NA
2016-05-22,encuestamos,2000,NA,erc,2.4
2016-05-22,encuestamos,2000,NA,dil,2.2
2016-05-22,encuestamos,2000,NA,conv,1.1
2016-05-22,encuestamos,2000,NA,pnv,NA
2016-05-22,encuestamos,2000,NA,pacma,0.6
2016-05-22,encuestamos,2000,NA,eh,0.3
2016-05-22,encuestamos,2000,NA,cc,23.2
2016-05-22,encuestamos,2000,NA,upo,7.1
2016-05-20,celesteteleldiarioes,1100,65,pp,29.5
2016-05-20,celesteteleldiarioes,1100,65,psoe,22
2016-05-20,celesteteleldiarioes,1100,65,upo,NA
2016-05-20,celesteteleldiarioes,1100,65,cs,14.9
2016-05-20,celesteteleldiarioes,1100,65,up,NA
2016-05-20,celesteteleldiarioes,1100,65,erc,2.3
2016-05-20,celesteteleldiarioes,1100,65,dil,1.5
2016-05-20,celesteteleldiarioes,1100,65,conv,1.2
2016-05-20,celesteteleldiarioes,1100,65,pnv,1.1
2016-05-20,celesteteleldiarioes,1100,65,pacma,0.9
2016-05-20,celesteteleldiarioes,1100,65,eh,0.3
2016-05-20,celesteteleldiarioes,1100,65,cc,24.2
2016-05-20,celesteteleldiarioes,1100,65,upo,5.3
2016-05-20,ncreportlarazn,2500,63.5,pp,30.4
2016-05-20,ncreportlarazn,2500,63.5,psoe,21.1
2016-05-20,ncreportlarazn,2500,63.5,upo,NA
2016-05-20,ncreportlarazn,2500,63.5,cs,14.5
2016-05-20,ncreportlarazn,2500,63.5,up,NA
2016-05-20,ncreportlarazn,2500,63.5,erc,2.3
2016-05-20,ncreportlarazn,2500,63.5,dil,1.5
2016-05-20,ncreportlarazn,2500,63.5,conv,1.1
2016-05-20,ncreportlarazn,2500,63.5,pnv,NA
2016-05-20,ncreportlarazn,2500,63.5,pacma,0.8
2016-05-20,ncreportlarazn,2500,63.5,eh,0.3
2016-05-20,ncreportlarazn,2500,63.5,cc,24.9
2016-05-20,ncreportlarazn,2500,63.5,upo,5.5
2016-05-18,metroscopiaelpas,1200,72,pp,28.4
2016-05-18,metroscopiaelpas,1200,72,psoe,20.1
2016-05-18,metroscopiaelpas,1200,72,upo,NA
2016-05-18,metroscopiaelpas,1200,72,cs,16.4
2016-05-18,metroscopiaelpas,1200,72,up,NA
2016-05-18,metroscopiaelpas,1200,72,erc,NA
2016-05-18,metroscopiaelpas,1200,72,dil,NA
2016-05-18,metroscopiaelpas,1200,72,conv,NA
2016-05-18,metroscopiaelpas,1200,72,pnv,NA
2016-05-18,metroscopiaelpas,1200,72,pacma,NA
2016-05-18,metroscopiaelpas,1200,72,eh,NA
2016-05-18,metroscopiaelpas,1200,72,cc,22.9
2016-05-18,metroscopiaelpas,1200,72,upo,5.5
2016-05-18,metroscopiaelpas,1200,68,pp,29.9
2016-05-18,metroscopiaelpas,1200,68,psoe,20.2
2016-05-18,metroscopiaelpas,1200,68,upo,NA
2016-05-18,metroscopiaelpas,1200,68,cs,15.5
2016-05-18,metroscopiaelpas,1200,68,up,NA
2016-05-18,metroscopiaelpas,1200,68,erc,NA
2016-05-18,metroscopiaelpas,1200,68,dil,NA
2016-05-18,metroscopiaelpas,1200,68,conv,NA
2016-05-18,metroscopiaelpas,1200,68,pnv,NA
2016-05-18,metroscopiaelpas,1200,68,pacma,NA
2016-05-18,metroscopiaelpas,1200,68,eh,NA
2016-05-18,metroscopiaelpas,1200,68,cc,23.2
2016-05-18,metroscopiaelpas,1200,68,upo,6.7
2016-05-18,metroscopiaelpas,1200,63,pp,31.5
2016-05-18,metroscopiaelpas,1200,63,psoe,21.1
2016-05-18,metroscopiaelpas,1200,63,upo,NA
2016-05-18,metroscopiaelpas,1200,63,cs,13.3
2016-05-18,metroscopiaelpas,1200,63,up,NA
2016-05-18,metroscopiaelpas,1200,63,erc,NA
2016-05-18,metroscopiaelpas,1200,63,dil,NA
2016-05-18,metroscopiaelpas,1200,63,conv,NA
2016-05-18,metroscopiaelpas,1200,63,pnv,NA
2016-05-18,metroscopiaelpas,1200,63,pacma,NA
2016-05-18,metroscopiaelpas,1200,63,eh,NA
2016-05-18,metroscopiaelpas,1200,63,cc,23.7
2016-05-18,metroscopiaelpas,1200,63,upo,7.8
2016-05-18,gipeyop,2940,NA,pp,29.3
2016-05-18,gipeyop,2940,NA,psoe,21.9
2016-05-18,gipeyop,2940,NA,upo,NA
2016-05-18,gipeyop,2940,NA,cs,13.3
2016-05-18,gipeyop,2940,NA,up,NA
2016-05-18,gipeyop,2940,NA,erc,2.5
2016-05-18,gipeyop,2940,NA,dil,2.1
2016-05-18,gipeyop,2940,NA,conv,1.2
2016-05-18,gipeyop,2940,NA,pnv,NA
2016-05-18,gipeyop,2940,NA,pacma,0.8
2016-05-18,gipeyop,2940,NA,eh,0.3
2016-05-18,gipeyop,2940,NA,cc,24.3
2016-05-18,gipeyop,2940,NA,upo,5
2016-05-17,redondoasociadostiempo,1000,70.1,pp,29.4
2016-05-17,redondoasociadostiempo,1000,70.1,psoe,21.2
2016-05-17,redondoasociadostiempo,1000,70.1,upo,NA
2016-05-17,redondoasociadostiempo,1000,70.1,cs,15.1
2016-05-17,redondoasociadostiempo,1000,70.1,up,NA
2016-05-17,redondoasociadostiempo,1000,70.1,erc,2.2
2016-05-17,redondoasociadostiempo,1000,70.1,dil,1.5
2016-05-17,redondoasociadostiempo,1000,70.1,conv,1.1
2016-05-17,redondoasociadostiempo,1000,70.1,pnv,NA
2016-05-17,redondoasociadostiempo,1000,70.1,pacma,0.9
2016-05-17,redondoasociadostiempo,1000,70.1,eh,0.3
2016-05-17,redondoasociadostiempo,1000,70.1,cc,24.3
2016-05-17,redondoasociadostiempo,1000,70.1,upo,5.1
2016-05-13,jmapblico,NA,69.2,pp,27.8
2016-05-13,jmapblico,NA,69.2,psoe,20.3
2016-05-13,jmapblico,NA,69.2,upo,NA
2016-05-13,jmapblico,NA,69.2,cs,16.6
2016-05-13,jmapblico,NA,69.2,up,NA
2016-05-13,jmapblico,NA,69.2,erc,2.3
2016-05-13,jmapblico,NA,69.2,dil,2.3
2016-05-13,jmapblico,NA,69.2,conv,1.3
2016-05-13,jmapblico,NA,69.2,pnv,NA
2016-05-13,jmapblico,NA,69.2,pacma,0.9
2016-05-13,jmapblico,NA,69.2,eh,0.3
2016-05-13,jmapblico,NA,69.2,cc,24.5
2016-05-13,jmapblico,NA,69.2,upo,3.3
2016-05-13,netquestelespaol,1000,NA,pp,30.8
2016-05-13,netquestelespaol,1000,NA,psoe,19.7
2016-05-13,netquestelespaol,1000,NA,upo,NA
2016-05-13,netquestelespaol,1000,NA,cs,14.7
2016-05-13,netquestelespaol,1000,NA,up,NA
2016-05-13,netquestelespaol,1000,NA,erc,NA
2016-05-13,netquestelespaol,1000,NA,dil,NA
2016-05-13,netquestelespaol,1000,NA,conv,NA
2016-05-13,netquestelespaol,1000,NA,pnv,NA
2016-05-13,netquestelespaol,1000,NA,pacma,NA
2016-05-13,netquestelespaol,1000,NA,eh,NA
2016-05-13,netquestelespaol,1000,NA,cc,23.7
2016-05-13,netquestelespaol,1000,NA,upo,7.1
2016-05-13,invymarklasexta,NA,NA,pp,29.6
2016-05-13,invymarklasexta,NA,NA,psoe,20.1
2016-05-13,invymarklasexta,NA,NA,upo,NA
2016-05-13,invymarklasexta,NA,NA,cs,15.1
2016-05-13,invymarklasexta,NA,NA,up,NA
2016-05-13,invymarklasexta,NA,NA,erc,NA
2016-05-13,invymarklasexta,NA,NA,dil,NA
2016-05-13,invymarklasexta,NA,NA,conv,NA
2016-05-13,invymarklasexta,NA,NA,pnv,NA
2016-05-13,invymarklasexta,NA,NA,pacma,NA
2016-05-13,invymarklasexta,NA,NA,eh,NA
2016-05-13,invymarklasexta,NA,NA,cc,24.2
2016-05-13,invymarklasexta,NA,NA,upo,5.4
